dataset_name,test_name,exp,T_train,C_train,R_train,S_train,N_train,DSC_train,CC_train,MSE_train
fashionmnist,ShaRP-KMeans,layer:diagonal_normal.kl_weight:0.01.kl_mu_weight:0.0,0.9496561177447528,0.9796362969962489,0.7299208609024874,0.9183885055856011,0.7340666666666666,0.642,0.5878787878787879,0.035613711923360825
fashionmnist,ShaRP-AG,layer:diagonal_normal.kl_weight:0.01.kl_mu_weight:0.0,0.9438057841537096,0.9765074134524525,0.7590693797329464,0.9215290163504586,0.7472666666666666,0.6684,0.9212121212121211,0.035631947219371796
fashionmnist,ShaRP-GT,layer:diagonal_normal.kl_weight:0.1.kl_mu_weight:1.0,0.8390439882026172,0.9185611889012971,0.5239874745382528,0.8905886129121581,0.8320666666666666,0.7822,0.7696969696969697,0.04702256619930267
fashionmnist,ShaRP-KMeans,layer:diagonal_normal.kl_weight:0.1.kl_mu_weight:1.0,0.8975179623743664,0.856456890874209,0.4989211591356945,0.8882491528628792,0.6861333333333334,0.512,0.7575757575757576,0.042267125099897385
fashionmnist,ShaRP-AG,layer:diagonal_normal.kl_weight:0.1.kl_mu_weight:1.0,0.925971823726484,0.9596514274260516,0.7065676188490977,0.8742043385388704,0.7192,0.6156,0.8848484848484848,0.03730546310544014
fashionmnist,ShaRP-GT,layer:diagonal_normal.kl_weight:0.1.kl_mu_weight:0.5,0.8333612576239154,0.9078408384159437,0.5077578567109865,0.8814850933977014,0.8396,0.7984,0.6363636363636364,0.047164186835289
fashionmnist,ShaRP-KMeans,layer:diagonal_normal.kl_weight:0.1.kl_mu_weight:0.5,0.9318229934427168,0.9615785012742318,0.6885553670102508,0.8726205386465631,0.703,0.617,0.7454545454545454,0.03696180135011673
fashionmnist,ShaRP-AG,layer:diagonal_normal.kl_weight:0.1.kl_mu_weight:0.5,0.9308967385390716,0.9649093720470749,0.7106459311313608,0.8693174465425336,0.7218,0.6328,0.6606060606060606,0.03782026097178459
fashionmnist,ShaRP-GT,layer:diagonal_normal.kl_weight:0.1.kl_mu_weight:0.1,0.8523059187355038,0.922343114852676,0.5515310223953257,0.8679963306148561,0.8379333333333332,0.7912,0.7393939393939394,0.04552338272333145
fashionmnist,ShaRP-KMeans,layer:diagonal_normal.kl_weight:0.1.kl_mu_weight:0.1,0.9374995389857687,0.9614866534948315,0.6870212266120338,0.8642147597268339,0.7168666666666667,0.6344,0.9333333333333332,0.035439860075712204
fashionmnist,ShaRP-AG,layer:diagonal_normal.kl_weight:0.1.kl_mu_weight:0.1,0.9300255648140194,0.9631222289035879,0.7166710154911439,0.863889436379533,0.7301333333333333,0.628,0.896969696969697,0.03706521540880203
fashionmnist,ShaRP-GT,layer:diagonal_normal.kl_weight:0.1.kl_mu_weight:0.0,0.8213433782893795,0.9109597629069668,0.45474967986923504,0.8742611554933553,0.8444666666666666,0.797,0.812121212121212,0.05047488212585449
fashionmnist,ShaRP-KMeans,layer:diagonal_normal.kl_weight:0.1.kl_mu_weight:0.0,0.9428384560318415,0.9668697935458007,0.73179825202975,0.865616850803578,0.7254666666666666,0.6336,0.8909090909090909,0.03568108752369881
fashionmnist,ShaRP-AG,layer:diagonal_normal.kl_weight:0.1.kl_mu_weight:0.0,0.9218048048563984,0.9553191306588781,0.7174766820701903,0.8626370043737238,0.7176,0.6442,0.9333333333333332,0.037183038890361786
fashionmnist,ShaRP-GT,layer:diagonal_normal.kl_weight:0.5.kl_mu_weight:1.0,0.5027359447928299,0.49990839274976373,0.008153881617675851,0.7877130048948765,0.4,0.1084,0.6848484848484848,0.08692861348390579
fashionmnist,ShaRP-KMeans,layer:diagonal_normal.kl_weight:0.5.kl_mu_weight:1.0,0.5384487529708215,0.513963542650975,0.08358879025461761,0.7870351886751564,0.4108666666666666,0.118,0.793939393939394,0.08198582381010056
fashionmnist,ShaRP-AG,layer:diagonal_normal.kl_weight:0.5.kl_mu_weight:1.0,0.540473819545858,0.5126154110471609,0.06129839034203993,0.8050833042858625,0.4108,0.1084,0.7757575757575758,0.08196403086185455
fashionmnist,ShaRP-GT,layer:diagonal_normal.kl_weight:0.5.kl_mu_weight:0.5,0.6496544397674885,0.6420395498668499,0.20455028465620106,0.7718957706395555,0.4887333333333333,0.298,0.09090909090909088,0.0694529116153717
fashionmnist,ShaRP-KMeans,layer:diagonal_normal.kl_weight:0.5.kl_mu_weight:0.5,0.6828052801878418,0.6559209289007244,0.3702598310163654,0.7773024304723899,0.4760666666666667,0.265,0.8666666666666666,0.06532960385084152
fashionmnist,ShaRP-AG,layer:diagonal_normal.kl_weight:0.5.kl_mu_weight:0.5,0.5595010222489477,0.5412738997222462,0.1317744052983625,0.8037262222919649,0.415,0.153,0.7757575757575758,0.07994074374437332
fashionmnist,ShaRP-GT,layer:diagonal_normal.kl_weight:0.5.kl_mu_weight:0.1,0.6987923889700198,0.6866679380351057,0.2746553449570587,0.7478342533353747,0.5588,0.4086,0.4121212121212121,0.0643753781914711
